0, ElapsedTime, position.x, position.y, position.z, mass
0.0039382, 0, 0, 0, 1000
0.0038423, 0, 0, 0, 1000
0.003874, 0, 0, 0, 1000
0.0040448, 0, 0, 0, 1000
0.003989, 0, 0, 0, 1000
0.0039831, 0, 0, 0, 1000
0.0056423, 0, 0, 0, 1000
0.0039424, 0, 0, 0, 1000
0.0033034, 0, 0, 0, 1000
0.0035623, 0, 0, 0, 1000
0.0045318, 0, 0, 0, 1000
0.0037775, 0, 0, 0, 1000
0.0041372, 0, 0, 0, 1000
0.0039784, 0, 0, 0, 1000
0.0041367, 0, 0, 0, 1000
0.0036483, 0, 0, 0, 1000
0.0040137, 0, 0, 0, 1000
0.0040098, 0, 0, 0, 1000
0.0038857, 0, 0, 0, 1000
0.0042567, 0, 0, 0, 1000
0.0037401, 0, 0, 0, 1000
0.0042894, 0, 0, 0, 1000
0.0040445, 0, 0, 0, 1000
0.0037202, 0, 0, 0, 1000
0.0038183, 0, 0, 0, 1000
0.0044797, 0, 0, 0, 1000
0.0035734, 0, 0, 0, 1000
0.0040401, 0, 0, 0, 1000
0.0042914, 0, 0, 0, 1000
0.0036412, 0, 0, 0, 1000
0.0042036, 0, 0, 0, 1000
0.0038185, 0, 0, 0, 1000
0.0043646, 0, 0, 0, 1000
0.0049759, 0, 0, 0, 1000
0.0031148, 0, 0, 0, 1000
0.0038626, 0, 0, 0, 1000
0.003853, 0, 0, 0, 1000
0.0043665, 0, 0, 0, 1000
0.0034125, 0, 0, 0, 1000
0.0042896, 0, 0, 0, 1000
0.0038628, 0, 0, 0, 1000
0.0040687, 0, 0, 0, 1000
0.0038226, 0, 0, 0, 1000
0.0042036, 0, 0, 0, 1000
0.0045138, 0, 0, 0, 1000
0.0034745, 0, 0, 0, 1000
0.0039022, 0, 0, 0, 1000
0.0045521, 0, 0, 0, 1000
0.0038546, 0, 0, 0, 1000
0.0059263, 0, 0, 0, 1000
0.0031022, 0, 0, 0, 1000
0.0029963, 0, 0, 0, 1000
0.003564, 0, 0, 0, 1000
0.004328, 0, 0, 0, 1000
0.0043063, 0, 0, 0, 1000
0.0036023, 0, 0, 0, 1000
0.0036981, 0, 0, 0, 1000
0.0040707, 0, 0, 0, 1000
0.0041141, 0, 0, 0, 1000
0.0051575, 0, 0, 0, 1000
0.0049707, 0, 0, 0, 1000
0.0038509, 0, 0, 0, 1000
0.0043062, 0, 0, 0, 1000
0.0036954, 0, 0, 0, 1000
0.00302, 0, 0, 0, 1000
0.0032808, 0, 0, 0, 1000
0.0038954, 0, 0, 0, 1000
0.005193, 0, 0, 0, 1000
0.0034557, 0, 0, 0, 1000
0.003529, 0, 0, 0, 1000
0.0037073, 0, 0, 0, 1000
0.0041908, 0, 0, 0, 1000
0.0037719, 0, 0, 0, 1000
0.0038911, 0, 0, 0, 1000
0.0043355, 0, 0, 0, 1000
0.003571, 0, 0, 0, 1000
0.004102, 0, 0, 0, 1000
0.0041145, 0, 0, 0, 1000
0.0039198, 0, 0, 0, 1000
0.0039699, 0, 0, 0, 1000
0.0043023, 0, 0, 0, 1000
0.0040802, 0, 0, 0, 1000
0.0040179, 0, 0, 0, 1000
0.0037929, 0, 0, 0, 1000
0.0040595, 0, 0, 0, 1000
0.0037307, 0, 0, 0, 1000
0.0043204, 0, 0, 0, 1000
0.0038896, 0, 0, 0, 1000
0.0038733, 0, 0, 0, 1000
0.0043222, 0, 0, 0, 1000
0.0045172, 0, 0, 0, 1000
0.0040559, 0, 0, 0, 1000
0.0033013, 0, 0, 0, 1000
0.0038257, 0, 0, 0, 1000
0.0040867, 0, 0, 0, 1000
0.0037759, 0, 0, 0, 1000
0.0041007, 0, 0, 0, 1000
0.0043292, 0, 0, 0, 1000
0.0037777, 0, 0, 0, 1000
0.0039307, 0, 0, 0, 1000
0.0040622, 0, 0, 0, 1000
0.0041986, 0, 0, 0, 1000
0.003488, 0, 0, 0, 1000
0.0042299, 0, 0, 0, 1000
0.0041478, 0, 0, 0, 1000
0.0041529, 0, 0, 0, 1000
0.0037842, 0, 0, 0, 1000
0.0040378, 0, 0, 0, 1000
0.0042018, 0, 0, 0, 1000
0.0039736, 0, 0, 0, 1000
0.0037836, 0, 0, 0, 1000
0.004055, 0, 0, 0, 1000
0.0038492, 0, 0, 0, 1000
0.0036854, 0, 0, 0, 1000
0.0038055, 0, 0, 0, 1000
0.0039052, 0, 0, 0, 1000
0.0040266, 0, 0, 0, 1000
0.0039498, 0, 0, 0, 1000
0.0078891, 0, 0, 0, 1000
0.0039894, 0, 0, 0, 1000
0.0004093, 0, 0, 0, 1000
0.0035928, 0, 0, 0, 1000
0.0040762, 0, 0, 0, 1000
0.0039459, 0, 0, 0, 1000
0.0039852, 0, 0, 0, 1000
0.0039927, 0, 0, 0, 1000
0.0079873, 0, 0, 0, 1000
0.0004198, 0, 0, 0, 1000
0.0036013, 0, 0, 0, 1000
0.0039925, 0, 0, 0, 1000
0.003996, 0, 0, 0, 1000
0.0040203, 0, 0, 0, 1000
0.0042028, 0, 0, 0, 1000
0.0037875, 0, 0, 0, 1000
0.0083793, 0, 0, 0, 1000
0.0003462, 0, 0, 0, 1000
0.0037685, 0, 0, 0, 1000
0.0041876, 0, 0, 0, 1000
0.0041749, 0, 0, 0, 1000
0.0042997, 0, 0, 0, 1000
0.0040037, 0, 0, 0, 1000
0.0036496, 0, 0, 0, 1000
0.0040074, 0, 0, 0, 1000
0.0040303, 0, 0, 0, 1000
0.0038447, 0, 0, 0, 1000
0.0040675, 0, 0, 0, 1000
0.0041291, 0, 0, 0, 1000
0.0038394, 0, 0, 0, 1000
0.0036558, 0, 0, 0, 1000
0.0044378, 0, 0, 0, 1000
0.0040212, 0, 0, 0, 1000
0.0039064, 0, 0, 0, 1000
0.0035265, 0, 0, 0, 1000
0.0040476, 0, 0, 0, 1000
0.0039801, 0, 0, 0, 1000
0.0042676, 0, 0, 0, 1000
0.0038003, 0, 0, 0, 1000
0.004007, 0, 0, 0, 1000
0.0040229, 0, 0, 0, 1000
0.0039431, 0, 0, 0, 1000
0.0040483, 0, 0, 0, 1000
0.0036083, 0, 0, 0, 1000
0.0040084, 0, 0, 0, 1000
0.0039931, 0, 0, 0, 1000
0.0039916, 0, 0, 0, 1000
0.0040009, 0, 0, 0, 1000
0.0040027, 0, 0, 0, 1000
0.0041379, 0, 0, 0, 1000
0.0038605, 0, 0, 0, 1000
0.0079815, 0, 0, 0, 1000
0.0005217, 0, 0, 0, 1000
0.0034966, 0, 0, 0, 1000
0.0040025, 0, 0, 0, 1000
0.0040041, 0, 0, 0, 1000
0.0040072, 0, 0, 0, 1000
0.0040614, 0, 0, 0, 1000
0.0039862, 0, 0, 0, 1000
0.0040157, 0, 0, 0, 1000
0.0040035, 0, 0, 0, 1000
0.0039589, 0, 0, 0, 1000
0.0039815, 0, 0, 0, 1000
0.0039955, 0, 0, 0, 1000
0.0039972, 0, 0, 0, 1000
0.0039914, 0, 0, 0, 1000
0.0040043, 0, 0, 0, 1000
0.0039971, 0, 0, 0, 1000
0.0039954, 0, 0, 0, 1000
0.0039904, 0, 0, 0, 1000
0.0039993, 0, 0, 0, 1000
0.0040093, 0, 0, 0, 1000
